matrixTran	 3749.309	0.004	124.040	0.015	0.014	258.115	0.030	0.030	7415.135	0.191	1001.191	8592.748	0.004	6.011	0.350	0.062	88.903	21236.152
matrixTran	 3749.248	0.002	124.036	0.014	0.014	259.329	0.031	0.029	7419.843	0.197	1001.014	8574.015	0.005	6.001	0.330	0.050	88.908	21223.066
matrixTran	 3750.214	0.003	124.450	0.014	0.015	260.128	0.030	0.028	7410.046	0.223	1000.126	8601.025	0.006	6.115	0.324	0.050	88.995	21241.792
matrixTran	 3750.365	0.003	125.102	0.015	0.014	260.727	0.031	0.029	10666.727	0.212	1714.397	12373.156	0.005	8.469	0.361	0.049	89.078	28988.740
matrixTran	 3752.160	0.003	125.429	0.014	0.015	258.780	0.030	0.029	10644.058	0.226	1717.368	12354.544	0.005	8.481	0.329	0.049	89.289	28950.809
matrixTran	 3757.286	0.002	124.368	0.014	0.015	259.414	0.031	0.031	10657.393	0.201	1716.558	12426.202	0.007	8.500	0.331	0.051	89.212	29039.616

matrixTran	 3760.019	0.004	127.692	0.014	0.012	256.195	0.044	0.054	2055.856	0.890	315.652	2023.802	0.005	0.623	16.027	0.051	86.107	8643.047
matrixTran	 3763.294	0.002	128.215	0.014	0.011	257.570	0.043	0.049	2056.861	0.808	319.003	2021.590	0.006	0.585	15.730	0.052	86.461	8650.294
matrixTran	 3764.070	0.003	127.799	0.014	0.012	259.913	0.043	0.053	2056.273	0.933	307.754	2017.606	0.006	0.576	17.159	0.052	86.382	8638.648
matrixTran	 3763.774	0.004	128.379	0.014	0.015	257.637	0.035	0.037	4132.155	0.425	349.269	3387.922	0.005	1.270	0.334	0.050	86.864	12108.189
matrixTran	 3761.047	0.004	127.838	0.014	0.015	256.570	0.034	0.035	4132.676	0.403	343.969	3384.116	0.005	1.333	0.330	0.051	86.759	12095.199
matrixTran	 3759.706	0.003	128.261	0.014	0.015	258.110	0.035	0.036	4121.547	0.562	349.031	3382.651	0.005	1.316	0.328	0.050	86.667	12088.337
matrixTran	 3759.253	0.003	128.672	0.016	0.015	259.705	0.033	0.032	6829.858	0.347	695.497	5508.983	0.005	2.488	0.348	0.051	86.545	17271.851
matrixTran	 3759.828	0.003	127.677	0.014	0.016	256.493	0.034	0.033	6851.331	0.322	694.707	5503.628	0.005	2.505	0.331	0.051	86.375	17283.353
matrixTran	 3759.901	0.003	128.267	0.014	0.015	257.632	0.035	0.032	6848.511	0.340	696.554	5501.796	0.005	2.504	0.360	0.058	86.475	17282.502
matrixTran	 3759.538	0.003	127.873	0.014	0.015	257.456	0.030	0.028	8054.013	0.227	525.107	6443.748	0.005	4.161	0.328	0.051	86.409	19259.006
matrixTran	 3759.013	0.003	127.979	0.014	0.015	257.789	0.031	0.030	8056.136	0.222	524.944	6442.824	0.006	4.147	0.366	0.050	86.499	19260.068
matrixTran	 3759.601	0.004	127.902	0.014	0.015	257.096	0.032	0.029	8066.290	0.238	524.512	6448.272	0.005	4.148	0.331	0.051	86.645	19275.185
matrixTran	 3759.830	0.003	128.349	0.015	0.015	257.674	0.032	0.030	12572.727	0.223	1001.276	10029.208	0.006	6.296	0.337	0.052	86.866	27842.939
matrixTran	 3759.149	0.003	127.931	0.014	0.015	257.617	0.032	0.028	12524.480	0.240	1002.437	10014.897	0.005	6.258	0.338	0.051	86.682	27780.177
matrixTran	 3759.656	0.004	128.680	0.014	0.015	258.647	0.032	0.030	12593.900	0.243	1001.325	10021.614	0.005	6.262	0.341	0.052	86.807	27857.627
matrixTran	 3760.220	0.003	128.940	0.014	0.015	259.394	0.033	0.031	18104.711	0.225	1716.929	14382.969	0.005	8.908	0.342	0.050	86.752	38449.541
matrixTran	 3759.231	0.003	128.437	0.015	0.015	257.761	0.031	0.042	18039.794	0.226	1716.897	14379.553	0.006	8.880	0.341	0.050	87.098	38378.380
matrixTran	 3759.511	0.003	128.959	0.014	0.016	256.788	0.032	0.031	18053.211	0.216	1717.121	14386.500	0.006	9.083	0.341	0.071	86.634	38398.537

nbody	 3749.719	0.004	123.816	0.015	0.017	570.882	0.011	0.020	19.673	4.258	37628.298	10.606	0.009	0.177	0.000	0.001	0.030	42107.536
nbody	 3750.213	0.003	124.671	0.015	0.016	558.936	0.012	0.021	19.681	4.452	37620.922	10.643	0.008	0.177	0.000	0.002	0.001	42089.773
nbody	 3750.401	0.003	124.180	0.015	0.016	556.659	0.011	0.021	19.736	4.580	37623.038	10.673	0.008	0.177	0.000	0.002	0.001	42089.521
